2396	6509	9291696	41787312
114036	76297	9046436	41787312
216992	179253	8707556	41786900
292196	254457	8622948	41786900
457000	419261	8453056	41786900
154712	116847	8457488	41786900
155700	117376	8457532	41786900
155764	117452	8416656	41786900
283748	262424	7285612	41786112
353984	315660	7275064	41786112
353984	315660	7259696	41786112
156348	118024	7238736	41786112
156348	118024	7238128	41786112
156348	118024	7207360	41786112
156348	118024	7206516	41786112
156476	118152	7321620	41785708
156476	118152	7320932	41785708
156476	118152	7320784	41785708
156476	118152	7319588	41785708
156476	118152	7319588	41785708
156476	118152	7318856	41785708
156476	118152	7318304	41785708
156476	118152	7318228	41785708
156476	118152	7317488	41785708
156476	118152	7317232	41785708
156476	118152	7317072	41785708
156476	118152	7317076	41785708
156476	118152	7316756	41785708
156476	118152	7316596	41785708
156476	118152	7316516	41785708
156476	118152	7316360	41785708
156476	118152	7316280	41785708
156476	118152	7316280	41785708
156736	118412	7237808	41785308
156736	118412	6955044	41784932
156736	118412	6954360	41784932
156736	118412	6945780	41784932
156736	118412	6945220	41784932
156736	118412	6933144	41784932
156736	118412	6932780	41784932
156736	118412	6932788	41784932
156736	118412	6940104	41784932
156736	118412	6939968	41784932
156736	118412	6939808	41784932
156736	118412	6939728	41784932
156736	118412	6939568	41784932
156736	118412	6939644	41784932
156736	118412	6939484	41784932
