2835	10251	46	67.96	46	5	2279	12282	0x0000000000000000	4.20
2835	10251	46	59.07	45	5	2478	12282	0x0000000000000000	4.20
2835	10251	46	59.68	75	6	7292	12282	0x0000000000000000	4.20
2835	10251	45	61.78	66	8	8708	12282	0x0000000000000000	4.02
2835	10251	45	60.73	43	4	8714	12282	0x0000000000000000	4.02
2835	10251	51	127.88	87	47	8722	12282	0x0000000000000000	4.02
2835	10251	50	133.59	88	53	8722	12282	0x0000000000000000	4.02
2835	10251	54	132.35	88	49	8730	12282	0x0000000000000000	4.02
2835	10251	51	137.78	89	53	8730	12282	0x0000000000000000	3.86
2835	10251	53	137.31	89	56	8730	12282	0x0000000000000000	3.86
2835	10251	51	138.58	89	53	8730	12282	0x0000000000000000	3.86
2835	10251	50	127.21	60	22	8734	12282	0x0000000000000000	3.86
2835	10251	50	132.24	90	54	8734	12282	0x0000000000000000	3.71
2835	10251	51	135.40	88	53	8734	12282	0x0000000000000000	3.71
2835	10251	50	138.92	88	50	8734	12282	0x0000000000000000	3.71
2835	10251	51	133.99	89	53	8734	12282	0x0000000000000000	3.71
2835	10251	51	138.02	90	52	8734	12282	0x0000000000000000	3.71
2835	10251	49	130.29	85	49	8736	12282	0x0000000000000000	3.57
2835	10251	51	137.11	88	50	8736	12282	0x0000000000000000	3.57
2835	10251	50	133.05	89	50	8736	12282	0x0000000000000000	3.57
2835	10251	51	136.19	87	45	8736	12282	0x0000000000000000	3.57
