2835	10251	47	115.06	82	14	2284	12282	0x0000000000000000	3.72
2835	10251	46	59.43	47	4	2479	12282	0x0000000000000000	3.72
2835	10251	46	61.39	54	5	6463	12282	0x0000000000000000	3.72
2835	10251	46	60.10	45	4	6463	12282	0x0000000000000000	3.72
2835	10251	47	58.43	46	5	6469	12282	0x0000000000000000	3.72
2835	10251	50	112.33	89	45	6475	12282	0x0000000000000000	4.07
2835	10251	52	121.67	87	49	6485	12282	0x0000000000000000	4.07
2835	10251	50	120.69	86	44	6487	12282	0x0000000000000000	4.07
2835	10251	52	113.22	87	44	6489	12282	0x0000000000000000	4.07
2835	10251	50	119.34	86	41	6489	12282	0x0000000000000000	4.07
2835	10251	53	121.85	87	46	6489	12282	0x0000000000000000	4.14
2835	10251	50	122.38	84	41	6489	12282	0x0000000000000000	4.14
2835	10251	50	121.21	86	46	6489	12282	0x0000000000000000	4.14
2835	10251	50	113.87	83	37	6489	12282	0x0000000000000000	4.14
2835	10251	49	123.58	87	49	6490	12282	0x0000000000000000	4.14
2835	10251	49	121.46	88	44	6490	12282	0x0000000000000000	4.21
