start_ns	end_ns	kind	bytes	src_kind	dst_kind	stream	api	kernel_before	kernel_after	embedding_sized	row_multiple
574827235	574831587	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574843907	574847523	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574858499	574862371	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574873731	574877379	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574888707	574892419	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574905763	574909379	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574920707	574924323	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574935619	574939267	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574949571	574953123	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574963524	574967140	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574977604	574981220	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
574992196	574995780	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575006820	575010404	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575021572	575025284	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575035620	575039236	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575049764	575053316	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575063684	575067236	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575078116	575118757	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575188901	575229478	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575303014	575343974	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575412583	575453223	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575514600	575555432	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575617768	575658569	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575722409	575763177	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575824458	575865034	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
575934699	575975723	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576041676	576082284	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576145516	576186445	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576247757	576288365	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576348878	576389710	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576450479	576491119	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576552559	576593360	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576654256	576694800	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576756113	576797137	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
576859602	576900178	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
577600759	577613175	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
582780445	582819774	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
583663044	583675524	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
588163877	588202853	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
588473191	588485320	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
594505556	594544564	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
594810262	594822646	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
599111574	599150582	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
599411128	599423416	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
603430806	603469718	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
603742072	603754456	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
609043104	609082080	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610499370	610511786	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
614670345	614709289	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
614970411	614982635	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
619227979	619267019	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
619580973	619593262	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
623604811	623643755	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
623905133	623917550	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
628121709	628160685	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
628422831	628435119	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
632648846	632687822	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
632962768	632975088	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
636979342	637018350	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
637282384	637294704	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
641529040	641567984	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
641829522	641841714	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
646142194	646181170	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
646441268	646453524	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
650429682	650468690	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
650727092	650739348	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
654921011	654959955	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
655224117	655236309	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
659240275	659279411	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
659705430	659717622	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
663697780	663736724	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
663998070	664010358	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
668183925	668222901	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
668478871	668491159	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
672511413	672550421	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
672812055	672824471	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
677018070	677056982	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
677318520	677331736	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
681440439	681479575	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
681796377	681808730	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
685802007	685840951	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
686098041	686110681	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
690309688	690348729	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
690608027	690620443	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
694940251	694979227	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
695239837	695252349	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
699235962	699274907	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
699532157	699544445	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
704338944	704378016	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
706327215	706344783	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
710843856	710882800	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
711143666	711156467	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
715577043	715615923	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
715877813	715890486	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
719869491	719908467	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
720168405	720180885	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
724323124	724362100	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
724628854	724642742	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
728670036	728708980	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
729048599	729061239	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
733027188	733066133	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
733340951	733353143	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
737491861	737530710	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
737795031	737807896	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
741838773	741877814	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
742140600	742154296	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
746335191	746374167	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
746631385	746643577	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
750869496	750908472	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
751169786	751182778	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
755191800	755230808	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
755485626	755498394	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
759607353	759646233	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
759910107	759922843	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
764171354	764210331	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
764483101	764496125	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
768468090	768507067	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
768768796	768781149	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
773026940	773065916	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
773338878	773351070	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
777341820	777380764	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
777838848	777851072	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
781863133	781902110	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
782164160	782176384	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
786324734	786363647	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
786621152	786633921	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
790637822	790676830	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
790934944	790947392	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
795156800	795195744	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
795453634	795465826	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
799758370	799797314	Device-to-Host	993280	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929514049	929518913	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929537377	929542273	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929556897	929561249	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929574241	929578625	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929590914	929595362	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929607906	929612290	Device-to-Host	88128	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
929700706	929704322	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929716674	929720355	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929731235	929734787	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929745315	929748899	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929760067	929763651	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929774563	929778211	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929789443	929793027	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929804131	929807811	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929818883	929822435	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929833155	929836739	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929847299	929850851	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929861508	929865156	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929876676	929880260	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929891044	929894660	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929910948	929914884	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929926148	929929732	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929941092	929944676	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929955204	929959076	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
929970756	930011333	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930086309	930127014	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930205958	930246790	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930318055	930358791	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930424392	930465096	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930528040	930568617	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930631081	930671818	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930732010	930772618	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930834091	930874795	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930938828	930979404	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931040620	931081325	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931141325	931182189	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931241838	931282734	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931343791	931384495	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931444847	931485744	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931547760	931588592	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931648561	931689457	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931751250	931791858	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
932755609	932767961	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
940145584	940189616	Host-to-Device	1081344	Pageable	Device	13	cudaMemcpyAsync_v3020	rms_norm_f32	im2col_kernel	no	yes
940315761	940317489	Device-to-Device	1441792	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	im2col_kernel	no	yes
940342193	940343857	Device-to-Device	1441792	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	k_bin_bcast	no	yes
940407474	940409170	Device-to-Device	1441792	Device	Device	15	cudaMemcpyAsync_v3020	cpy_scalar	cpy_scalar	no	yes
947052003	947080291	Device-to-Host	720896	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	yes	yes
947831176	947862761	Host-to-Device	720896	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	yes	yes
947886505	947899817	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	no	yes
956643114	956655626	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
961331436	961361164	Host-to-Device	737280	Pageable	Device	13	cudaMemcpyAsync_v3020	quantize_q8_1	k_bin_bcast	no	yes
961507950	961509742	Device-to-Device	983040	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	im2col_kernel	no	yes
961564398	961566286	Device-to-Device	983040	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	k_bin_bcast	no	yes
961608846	961610574	Device-to-Device	983040	Device	Device	15	cudaMemcpyAsync_v3020	cpy_scalar	cpy_scalar	no	yes
966981718	967001366	Device-to-Host	491520	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	yes	yes
967668283	967690011	Host-to-Device	491520	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	yes	yes
967713179	967726364	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	rms_norm_f32	no	yes
975503701	975515989	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981218271	981222367	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981235775	981239871	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981251520	981255168	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981265824	981269600	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981280256	981283840	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981294624	981298272	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981309248	981313088	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
981324192	981327808	Device-to-Host	73728	Device	Pageable	13	cudaMemcpyAsync_v3020	rms_norm_f32	k_get_rows_kq	no	yes
