2835	10251	47	95.89	47	5	2488	12282	0x0000000000000000	3.26
2835	10251	46	58.79	46	5	2687	12282	0x0000000000000000	3.26
2835	10251	46	57.88	47	5	2687	12282	0x0000000000000000	3.26
2850	10251	46	58.00	45	4	2687	12282	0x0000000000000000	3.26
2850	10251	46	57.99	45	4	2687	12282	0x0000000000000000	3.40
2850	10251	46	57.83	49	5	2702	12282	0x0000000000000000	3.40
2850	10251	45	57.94	46	4	2702	12282	0x0000000000000000	3.40
2850	10251	45	58.00	46	5	2691	12282	0x0000000000000000	3.40
2850	10251	45	58.15	45	4	2691	12282	0x0000000000000000	3.53
2850	10251	45	58.22	46	4	2691	12282	0x0000000000000000	3.53
2850	10251	45	58.24	43	4	2691	12282	0x0000000000000000	3.53
2850	10251	45	57.82	46	4	2691	12282	0x0000000000000000	3.53
2850	10251	45	58.22	47	4	2691	12282	0x0000000000000000	3.53
2850	10251	45	58.30	46	4	2691	12282	0x0000000000000000	3.72
2850	10251	45	57.86	44	4	2691	12282	0x0000000000000000	3.72
2850	10251	45	57.28	46	5	2687	12282	0x0000000000000000	3.72
2850	10251	45	57.24	46	5	2687	12282	0x0000000000000000	3.72
2850	10251	45	57.44	46	4	5261	12282	0x0000000000000000	3.72
2850	10251	45	57.73	52	5	5261	12282	0x0000000000000000	3.67
2850	10251	45	59.53	47	5	5847	12282	0x0000000000000000	3.67
2835	10251	54	187.08	100	92	5475	12282	0x0000000000000000	3.67
2835	10251	54	189.79	99	90	5490	12282	0x0000000000000000	3.67
2835	10251	54	189.90	100	92	5479	12282	0x0000000000000000	3.61
2835	10251	47	146.80	100	92	2721	12282	0x0000000000000000	3.61
2835	10251	46	58.92	48	5	2721	12282	0x0000000000000000	3.61
2835	10251	46	58.33	47	5	2721	12282	0x0000000000000000	3.61
2835	10251	46	58.42	43	5	2717	12282	0x0000000000000000	3.61
2835	10251	46	58.63	44	5	2717	12282	0x0000000000000000	3.56
2835	10251	46	58.60	46	5	2717	12282	0x0000000000000000	3.56
