2835	10251	46	58.47	46	4	2488	12282	0x0000000000000000	6.43
2835	10251	46	59.16	48	5	2517	12282	0x0000000000000000	6.08
2835	10251	46	58.98	48	4	2692	12282	0x0000000000000000	6.08
2835	10251	45	58.22	47	4	2691	12282	0x0000000000000000	6.08
2835	10251	45	58.25	47	4	2691	12282	0x0000000000000000	6.08
2835	10251	45	58.15	46	5	2691	12282	0x0000000000000000	6.15
2835	10251	45	57.71	48	4	2691	12282	0x0000000000000000	6.15
2835	10251	45	58.17	47	5	2687	12282	0x0000000000000000	6.15
2835	10251	45	58.52	56	5	7520	12282	0x0000000000000000	6.15
2835	10251	45	58.40	41	4	7520	12282	0x0000000000000000	6.15
2835	10251	45	58.52	53	5	7510	12282	0x0000000000000000	6.14
2835	10251	45	57.80	53	5	7509	12282	0x0000000000000000	6.14
2835	10251	45	57.97	60	5	7509	12282	0x0000000000000000	6.14
2835	10251	56	120.37	23	4	8109	12282	0x0000000000000000	6.14
2835	10251	53	188.67	99	99	7719	12282	0x0000000000000000	6.14
2835	10251	53	193.71	99	95	7719	12282	0x0000000000000000	5.97
2835	10251	53	192.53	99	98	7719	12282	0x0000000000000000	5.97
2835	10251	53	193.93	99	98	7719	12282	0x0000000000000000	5.97
2835	10251	54	193.42	100	98	7736	12282	0x0000000000000000	5.97
2835	10251	47	171.40	99	100	2750	12282	0x0000000000000000	5.97
2835	10251	46	58.86	46	5	2740	12282	0x0000000000000000	5.65
