graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
341	1788554045466508472	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	678	4.0199
342	1788554045471751371	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	3.9709
343	1788554045476885626	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	3.8345
344	1788554045481917188	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	661	3.7989
345	1788554045487114061	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	3.8005
346	1788554045492709833	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	708	3.8209
347	1788554045497884825	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	3.9420
348	1788554045503887100	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	3.9158
349	1788554045509004193	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	776	3.8402
350	1788554045514159277	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	726	4.0133
351	1788554045519436060	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	3.8167
352	1788554045524868185	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	3.9558
353	1788554045530022437	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	718	4.0054
354	1788554045535289983	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	727	3.9213
355	1788554045540450738	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	697	3.8094
356	1788554045545580735	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	651	3.8481
357	1788554045550865363	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	703	3.9261
358	1788554045556045644	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	726	4.0073
359	1788554045562045896	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	737	3.9434
360	1788554045567350140	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	747	3.9522
361	1788554045572677819	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	696	3.9794
362	1788554045577896743	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	991	4.4888
363	1788554045584911941	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	722	4.0832
364	1788554045590245932	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	3.7879
365	1788554045595511594	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	713	3.7928
366	1788554045600783047	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	4.0338
367	1788554045606066863	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	719	4.0481
368	1788554045611376537	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	718	3.9685
369	1788554045616824011	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	696	3.9824
370	1788554045622778998	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	679	3.9764
371	1788554045628615692	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	698	4.0194
372	1788554045633842191	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	694	4.0375
373	1788554045639267092	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	695	3.7825
374	1788554045644284607	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	4.0290
375	1788554045650643082	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	720	3.8138
376	1788554045655629289	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	685	3.9166
377	1788554045660896334	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	713	4.0847
378	1788554045666173277	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	4.0598
379	1788554045671433479	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	677	3.7804
380	1788554045676542576	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	735	3.8026
381	1788554045681642848	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	707	3.8908
382	1788554045686925281	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	702	3.9070
383	1788554045692007068	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	3.9884
384	1788554045697177531	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	4.0445
385	1788554045702580681	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	685	3.7792
386	1788554045707653481	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	684	3.7861
387	1788554045712782887	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	3.8619
388	1788554045717839025	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1817	3.9014
389	1788554045724551264	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	678	3.8973
390	1788554045729596232	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	648	3.9604
391	1788554045734787784	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	4.3300
392	1788554046250706646	0x7f42530c63b0	1	802ba1f19f5ea689	83e51ade51eb3baf	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	4446	5.1849
393	1788554046258923201	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	5080	5.8000
394	1788554046265894868	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	3528	6.7031
395	1788554046273794438	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	748	3.8265
396	1788554046278997232	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	714	3.9140
397	1788554046284288221	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	731	3.7614
398	1788554046289880607	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	737	3.7952
399	1788554046294977071	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	3.8007
400	1788554046300837390	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	724	3.7783
401	1788554046305814169	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	972	3.8572
402	1788554046311890013	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	725	3.8539
403	1788554046317872672	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	717	4.0140
404	1788554046323091737	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1703	3.8159
405	1788554046329061932	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	735	3.9711
406	1788554046335848691	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	804	4.1762
407	1788554046341275456	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	762	4.0041
408	1788554046346568860	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	716	3.7828
409	1788554046351664523	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	734	3.7907
410	1788554046356802905	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1772	3.8048
411	1788554046363064508	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	898	3.8078
412	1788554046368922573	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	772	3.8236
413	1788554046375171813	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1082	4.0138
414	1788554046380861331	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	778	3.8543
415	1788554046385973084	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	963	4.0580
416	1788554046391886082	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	739	4.0220
417	1788554046399207826	0x7f42530c63b0	1	94dc22ce3d23b91b	0556da47e0cf8acf	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	4561	5.0660
418	1788554046405059559	0x7f42530c63b0	1	d8f873be867a8271	349f900b4665a0d0	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	5507	16.8116
419	1788554046428404334	0x7f42530c63b0	1	79cc5f245f480542	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4896	5.1569
420	1788554046434392353	0x7f42530c63b0	1	bcd06391008a2d68	b1c517d81836284a	1459	-1	-1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4620	5.2471
421	1788554046442875168	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4577	4.9215
422	1788554046450180152	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	5547	9.1553
423	1788554046461226523	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1261	4.2807
424	1788554046468234528	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	820	4.1339
425	1788554046474098624	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	803	4.1880
426	1788554046480080211	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	773	4.2702
427	1788554046486227820	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	1321	4.3702
428	1788554046492811387	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	752	4.3635
429	1788554046498803614	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	808	4.2252
430	1788554046504649105	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	651	4.2472
431	1788554046510442359	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	719	4.4332
432	1788554046516483347	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	640	4.2956
433	1788554046522751081	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	749	4.0576
434	1788554046528482418	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	789	4.6072
435	1788554046534773326	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	743	4.2220
436	1788554046540608859	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	771	4.1357
437	1788554046546341658	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	722	4.0959
438	1788554046552115635	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	4.1316
439	1788554046557835851	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	719	4.2335
440	1788554046563777312	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	724	4.1526
441	1788554046569703044	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	775	4.1543
442	1788554046575644786	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	721	4.3059
443	1788554046582173000	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	4.2997
444	1788554046588179814	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	690	4.1490
445	1788554046594257241	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	737	4.1490
446	1788554046600083025	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	696	4.2990
447	1788554046606191591	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	792	4.3243
448	1788554046612140716	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	732	4.2568
449	1788554046617907169	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	4.3422
450	1788554046623795150	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	763	4.2827
451	1788554046629719369	0x7f42530c63b0	1	d702fd6fe588b6cb	5f0c85a409d6545f	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	716	4.3332
452	1788554046636495699	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	4340	4.8700
453	1788554046642564550	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	4635	7.7797
454	1788554046651570027	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	681	4.0230
455	1788554046656801194	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	699	3.8056
456	1788554046661967991	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	689	3.7753
457	1788554046666906067	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	3.9739
458	1788554046672030243	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	4.0453
459	1788554046677281698	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	3.7923
460	1788554046682317879	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	698	3.9346
461	1788554046687850022	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	709	3.9490
462	1788554046692941406	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	690	3.9668
463	1788554046698045645	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	784	3.9048
464	1788554046703258317	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	686	4.0485
465	1788554046708566850	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	3.7759
466	1788554046713574708	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	677	3.8014
467	1788554046718575251	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	680	3.8638
468	1788554046723627432	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	680	3.9708
469	1788554046728737362	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	738	4.0545
470	1788554046733997263	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	705	3.7852
471	1788554046738969744	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	692	3.7974
472	1788554046743984785	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	710	3.8750
473	1788554046748991100	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	691	3.8141
474	1788554046753943213	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	874	3.9947
475	1788554046759798262	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	701	4.0228
476	1788554046764950741	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	686	3.7756
477	1788554046769934904	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	691	3.7895
478	1788554046774900523	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	691	3.8034
479	1788554046779847346	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	700	4.0712
480	1788554046785804807	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	695	4.0063
481	1788554046790972074	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	698	4.0955
482	1788554046796339818	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	668	3.7767
483	1788554046801306007	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	697	3.7875
484	1788554046806315428	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	707	3.8694
485	1788554046811373059	0x7f42530c63b0	1	0dfa7fc3533697c4	8588085eed2ad04e	1459	-1	-1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	671	3.8157
