2835	10251	49	180.35	98	95	2279	12282	0x0000000000000000	3.59
2835	10251	47	60.26	47	5	7292	12282	0x0000000000000000	3.59
2835	10251	47	62.68	76	6	7822	12282	0x0000000000000000	3.59
2835	10251	55	184.75	99	99	7830	12282	0x0000000000000000	3.59
2835	10251	55	193.83	99	97	7830	12282	0x0000000000000000	3.46
2835	10251	55	192.52	99	95	7830	12282	0x0000000000000000	3.46
2835	10251	55	177.09	82	46	7832	12282	0x0000000000000000	3.46
2835	10251	56	193.83	99	98	7832	12282	0x0000000000000000	3.46
2835	10251	56	193.63	99	98	7832	12282	0x0000000000000000	3.46
2835	10251	56	192.39	99	97	7832	12282	0x0000000000000000	3.43
2835	10251	56	178.72	94	80	7832	12282	0x0000000000000000	3.43
2835	10251	56	194.30	99	98	7832	12282	0x0000000000000000	3.43
2835	10251	56	193.30	99	98	7832	12282	0x0000000000000000	3.43
2835	10251	56	191.28	96	89	7832	12282	0x0000000000000000	3.43
