1067	400	85000	5.15	353579008	677777408
1067	400	83000	5.15	1336074240	874115072
1067	1050	81000	5.15	1665126400	880668672
1067	1100	80000	5.15	1665126400	882536448
1067	1100	78000	4.98	1665183744	884502528
1067	1000	77000	4.98	1665187840	886272000
1067	1033	75000	4.98	1665191936	888041472
1067	1033	75000	4.98	1665249280	889909248
1067	900	75000	4.98	1665249280	890793984
1067	825	73000	5.06	1665249280	890793984
1067	1000	73000	5.06	1665249280	890793984
1067	1033	74000	5.06	1665249280	890793984
1067	1016	74000	5.06	1665249280	890793984
1067	1033	74000	5.06	1665249280	890793984
1067	1033	74000	4.98	1665249280	890793984
1067	1016	74000	4.98	1665249280	890793984
1067	857	74000	4.98	1665249280	890793984
1067	812	73000	4.98	1665249280	890793984
1067	775	73000	4.98	1665249280	890793984
1067	1000	73000	4.90	1665249280	890793984
1067	971	74000	4.90	1665249280	890793984
1067	1033	74000	4.90	1665249280	890793984
1067	1033	74000	4.90	1665249280	890793984
1067	1033	74000	4.90	1665249280	890793984
1067	871	74000	4.75	1665249280	890793984
1067	825	73000	4.75	1665249280	890793984
1067	1000	73000	4.75	1665249280	890793984
1067	1016	74000	4.75	1665249280	890793984
1067	1016	74000	4.75	1665249280	890793984
1067	1016	74000	4.69	1665249280	890793984
1067	1000	74000	4.69	1665249280	890793984
1067	1033	74000	4.69	1665249280	890793984
1067	900	74000	4.69	1665249280	890793984
1067	800	73000	4.63	1665249280	890793984
1067	914	73000	4.63	1382858752	871817216
1067	885	73000	4.63	1382858752	871817216
1067	914	73000	4.63	1382858752	871817216
1067	914	73000	4.63	1382858752	871817216
1067	900	73000	4.50	1382858752	871817216
1067	914	73000	4.50	1382858752	871817216
1067	914	73000	4.50	1382858752	871817216
1067	914	73000	4.50	1382858752	871817216
1067	871	73000	4.50	1382858752	871817216
1067	914	73000	4.46	1382858752	871817216
1067	900	73000	4.46	1382858752	871817216
1067	914	73000	4.46	1382858752	871817216
1067	914	73000	4.46	1382858752	871817216
1067	871	73000	4.46	1382858752	871817216
1067	900	73000	4.34	1382858752	871817216
1067	871	73000	4.34	1382858752	871817216
1067	928	73000	4.34	1382858752	871817216
1067	871	73000	4.34	1382858752	871817216
1067	914	73000	4.34	1382858752	871817216
1067	928	73000	4.31	1382858752	871817216
1067	900	73000	4.31	1382858752	871817216
1067	900	73000	4.31	1382858752	871817216
1067	914	73000	4.31	1336102912	869478400
