5208	7088	11019000	41794864
163240	141809	10950932	41794864
292164	260309	10831728	41794864
456968	425113	10681508	41794864
231172	122698	10681284	41794864
155620	123405	10689132	41794864
580824	637245	10466132	41794864
1484080	1453841	9701564	41794864
1486632	1454417	9701564	41794864
1486632	1454417	9701408	41794864
1486632	1454417	9701408	41794864
1486632	1454417	9701408	41794864
1486632	1454417	9701408	41794864
1486712	1454497	9701408	41794864
1486712	1454497	9701408	41794864
1486712	1454497	9701408	41794864
1486712	1454497	9701248	41794864
1486712	1454497	9700464	41794864
1486712	1454497	9698960	41794864
1486712	1454497	9697888	41794864
1486712	1454497	9697472	41794864
1486712	1454497	9696192	41794864
1486712	1454497	9695128	41794864
1486712	1454497	9694392	41794864
1486712	1454497	9694120	41794864
1486712	1454497	9693560	41794864
1486712	1454497	9693560	41794864
1486712	1454497	9693560	41794864
1486712	1454497	9693560	41794864
1486996	1454781	9693496	41794864
1486996	1454781	9693496	41794864
1486996	1454781	9693496	41794864
1486996	1454781	9693336	41794864
1486996	1454781	9693256	41794864
1486996	1454781	9693256	41794864
1486996	1454781	9693256	41794864
1486996	1454781	9693256	41794864
1487012	1454797	9693096	41794864
unavailable	unavailable	10884204	41794864
