graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
28	1788554416318099329	0x7f27a1e2f3b0	1	d8f873be867a8271	9d5ddbb51ea8b0f9	1459	251	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2997	18.2565
29	1788554416343297452	0x7f27a1e2f3b0	1	79cc5f245f480542	4057f96d76cc09c7	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2421	4.6787
30	1788554416348694641	0x7f27a1e2f3b0	1	bcd06391008a2d68	0aefe615f57b2327	1459	3	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2473	4.8396
31	1788554416355655938	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2446	4.7681
32	1788554416361557904	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2989	6.7180
33	1788554416369365230	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	4.0585
34	1788554416374511978	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.1131
35	1788554416379909387	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.2767
36	1788554416385233428	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.1792
37	1788554416390491355	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.2110
38	1788554416395782194	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0389
39	1788554416400887344	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.0435
40	1788554416406017290	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.0644
41	1788554416411183144	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	4.2769
42	1788554416416498499	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	4.2309
43	1788554416421971440	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	541	4.1680
44	1788554416427327000	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	618	4.2991
45	1788554416432874651	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.0434
46	1788554416438146384	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	523	4.0575
47	1788554416443391216	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	4.1223
48	1788554416448728662	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	549	4.1805
49	1788554416454033477	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	4.1854
50	1788554416459338813	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	505	4.2102
51	1788554416464687731	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	4.3753
52	1788554416470165621	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0485
53	1788554416475336063	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.0578
54	1788554416480478884	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.1352
55	1788554416485732002	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	4.2922
56	1788554416491063277	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	4.2540
57	1788554416496418727	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.2972
58	1788554416501788854	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0466
59	1788554416506920534	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	4.0470
60	1788554416512044600	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	4.0721
61	1788554416517378990	0x7f27a1e2f3b0	1	d702fd6fe588b6cb	4057f96d76cc09c7	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	4.1140
62	1788554416523042439	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2231	4.4625
63	1788554416528330081	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2751	6.1272
64	1788554416535262293	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	500	3.9487
65	1788554416540199217	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	592	4.0149
66	1788554416545214929	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	540	3.7668
67	1788554416549945766	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	3.8459
68	1788554416554743248	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	4.0137
69	1788554416559574183	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.9321
70	1788554416564366976	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7513
71	1788554416568986193	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	511	4.0255
72	1788554416573913058	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.9573
73	1788554416578689691	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	3.8781
74	1788554416583429925	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.9650
75	1788554416588254297	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7588
76	1788554416592994592	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7772
77	1788554416597584925	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.9133
78	1788554416602351679	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0121
79	1788554416607223721	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7542
80	1788554416611823351	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7723
81	1788554416616390030	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.8711
82	1788554416621100158	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	4.0120
83	1788554416625953695	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7694
84	1788554416630572421	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7775
85	1788554416635253424	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	572	3.9422
86	1788554416640179748	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.9859
87	1788554416645042332	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7480
88	1788554416649676337	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.8303
89	1788554416654312356	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	474	4.0235
90	1788554416659127691	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.9170
91	1788554416663916186	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	472	3.7665
92	1788554416668560581	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	473	3.7953
93	1788554416673161043	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	475	4.0004
94	1788554416677973783	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.9880
95	1788554416682805940	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7517
96	1788554416687408546	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7727
97	1788554416691976457	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	4.0122
98	1788554416696787414	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.9913
99	1788554416701616746	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7538
100	1788554416706205536	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7746
101	1788554416710788134	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	479	3.9384
102	1788554416715612867	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9871
103	1788554416720441818	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7838
104	1788554416726906943	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.8232
105	1788554416731573409	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7740
106	1788554416736185773	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.8106
107	1788554416740781546	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9299
108	1788554416745553991	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7506
109	1788554416750140196	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7715
110	1788554416754901921	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9615
111	1788554416759701707	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	480	3.8784
112	1788554416764448444	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7568
113	1788554416769051731	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7771
114	1788554416773676508	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.8002
115	1788554416778266480	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.9238
116	1788554416783025530	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7580
117	1788554416787632835	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7807
118	1788554416792407083	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.8184
119	1788554416797013276	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9131
120	1788554416801761145	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7572
121	1788554416806353842	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7885
122	1788554416811151364	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7997
123	1788554416815749682	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9212
124	1788554416820526284	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7448
125	1788554416825131004	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7794
126	1788554416829908909	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.8052
127	1788554416834505975	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.9118
128	1788554416839336579	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	583	3.7486
129	1788554416844095348	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	505	3.7764
130	1788554416848802220	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	484	3.7955
131	1788554416853410907	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.8916
132	1788554417369023903	0x7f27a1e2f3b0	1	802ba1f19f5ea689	7d1f90516afcefd3	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2498	4.9336
133	1788554417375837241	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2132	4.2180
134	1788554417381039243	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	1624	4.9152
135	1788554417386871118	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	509	3.7782
136	1788554417391486909	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	491	3.9527
137	1788554417396330678	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0243
138	1788554417401226985	0x7f27a1e2f3b0	1	0dfa7fc3533697c4	bf4695d7b8bc75bc	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7542
