graph_ordinal	arm	cycle	phase	topology_digest	n_tokens	n_outputs	n_kv	n_rs	action	executable	reset	change_reason	change_categories	change_node	change_op	change_name	host_us	device_ms
233	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	495	4.0634
234	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.9004
235	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7699
236	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7737
237	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	529	3.9564
238	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.9644
239	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	537	3.8174
240	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7712
241	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0320
242	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.9604
243	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.7399
244	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7523
245	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	464	3.8258
246	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.9594
247	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7393
248	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7670
249	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	4.0211
250	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.8947
251	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7423
252	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	499	3.7695
253	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	481	3.8436
254	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.8899
255	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.9984
256	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7540
257	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	465	3.7738
258	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	463	3.9408
259	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.9872
260	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	464	3.7435
261	fixed	1	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7734
262	fixed	2	T0	802ba1f19f5ea689	4	1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2585	4.9074
263	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2160	4.2045
264	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	capture	update	0	none	-	-1	-	-	1656	4.9542
265	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7717
266	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	4.1326
267	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.9817
268	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7490
269	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7521
270	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	4.0323
271	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.9806
272	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.7420
273	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7574
274	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	4.0392
275	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9615
276	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7346
277	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7559
278	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	4.0110
279	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.9810
280	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.8468
281	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7835
282	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	5.6468
283	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	547	4.0354
284	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	488	4.0145
285	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	490	3.7237
286	fixed	2	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7516
287	fixed	2	T1	94dc22ce3d23b91b	2	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2649	4.6772
288	fixed	2	T1	d8f873be867a8271	251	0	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	3242	16.9475
289	fixed	2	T1	79cc5f245f480542	2	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2417	4.8538
290	fixed	2	T1	bcd06391008a2d68	3	1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2444	4.8269
291	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2465	5.1475
292	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	capture	reinstantiate	0	none	-	-1	-	-	2745	6.4492
293	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	474	4.0206
294	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	470	4.0710
295	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.0509
296	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	466	4.3385
297	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.3075
298	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	466	4.1935
299	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.0345
300	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	552	4.0464
301	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	476	4.0534
302	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.0993
303	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	475	4.2448
304	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	470	4.2244
305	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	474	4.0216
306	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	478	4.0422
307	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	471	4.0526
308	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	530	4.1110
309	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	471	4.2330
310	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	475	4.2944
311	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	472	4.2718
312	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	471	4.0328
313	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	470	4.0681
314	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	467	4.0689
315	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	465	4.2293
316	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	467	4.2716
317	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	475	4.2421
318	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.0221
319	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	479	4.0683
320	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	476	4.0491
321	fixed	2	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.1249
322	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2226	4.4462
323	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	2631	5.9755
324	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	4.0217
325	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.9063
326	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7569
327	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.9824
328	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	4.0383
329	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.9899
330	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7379
331	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.7607
332	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	4.1319
333	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	465	3.9513
334	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.7378
335	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7537
336	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	465	4.0655
337	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.9783
338	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7450
339	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7415
340	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.9774
341	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	640	4.0255
342	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7285
343	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7572
344	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.8246
345	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0032
346	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7355
347	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.7626
348	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.8285
349	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	4.0109
350	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7419
351	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7631
352	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.8095
353	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9846
354	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.7295
355	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7604
356	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	4.0492
357	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	4.0160
358	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	465	3.7310
359	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7614
360	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.8241
361	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0174
362	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.9508
363	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.7744
364	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.7728
365	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.9742
366	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	3.9852
367	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7401
368	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	467	3.7721
369	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	466	4.0274
370	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	469	3.9706
371	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7469
372	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	3.7634
373	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	4.0348
374	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.8736
375	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7461
376	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	471	3.7503
377	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0343
378	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.9406
379	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	464	3.7549
380	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	464	3.7566
381	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	4.0359
382	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	4.0682
383	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7405
384	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	3.7697
385	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0408
386	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	593	4.0170
387	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	590	3.7408
388	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	470	3.7562
389	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	468	3.9997
390	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	527	4.0284
391	fixed	2	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.9909
392	fixed	3	T0	802ba1f19f5ea689	4	1	256	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2556	4.9446
393	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2158	4.1944
394	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	capture	update	0	none	-	-1	-	-	1661	4.9053
395	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	482	3.7747
396	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.1481
397	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	4.0237
398	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	484	3.7345
399	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7444
400	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	4.0429
401	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	489	4.0290
402	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	487	3.7450
403	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	488	3.7555
404	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	580	3.8230
405	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	484	3.9932
406	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	489	4.0212
407	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.7242
408	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.8195
409	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	3.9278
410	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	4.0076
411	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	488	3.7315
412	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.7684
413	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	483	4.0061
414	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	489	4.0589
415	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	482	3.7458
416	fixed	3	T0	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	3.8028
417	fixed	3	T1	94dc22ce3d23b91b	2	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2697	4.8393
418	fixed	3	T1	d8f873be867a8271	251	0	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	3135	17.0157
419	fixed	3	T1	79cc5f245f480542	2	1	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2600	4.8626
420	fixed	3	T1	bcd06391008a2d68	3	1	256	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2678	4.7765
421	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	direct	none	0	structure	shape,data	0	GET_ROWS	model.input_embed	2573	4.8514
422	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	capture	reinstantiate	0	none	-	-1	-	-	3166	6.8927
423	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	483	4.2142
424	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	478	4.0368
425	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	479	4.0364
426	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	479	4.0771
427	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	489	4.3134
428	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	478	4.2836
429	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	479	4.3298
430	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	488	4.2916
431	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	518	4.2156
432	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	488	4.0353
433	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	487	4.0742
434	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.1069
435	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	492	4.2125
436	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	486	4.3084
437	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	477	4.2940
438	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	486	4.0307
439	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	492	4.0338
440	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	478	4.0638
441	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	486	4.3140
442	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	487	4.2993
443	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	483	4.3081
444	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	479	4.0296
445	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	482	4.0378
446	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	474	4.0766
447	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	470	4.0917
448	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	469	4.2013
449	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	468	4.2130
450	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	473	4.0307
451	fixed	3	T2	d702fd6fe588b6cb	2	2	512	-1	replay	none	0	none	-	-1	-	-	471	4.0207
452	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	direct	none	1	structure	shape,data	0	GET_ROWS	model.input_embed	2234	4.2529
453	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	capture	reinstantiate	0	none	-	-1	-	-	2895	6.1599
454	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	482	3.7491
455	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	473	4.0486
456	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	479	4.1317
457	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	519	3.7298
458	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7503
459	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	547	3.8004
460	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	480	4.0154
461	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7435
462	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	476	3.7367
463	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	472	3.8016
464	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	474	4.0223
465	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	478	3.7273
466	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	475	3.7417
467	fixed	3	T3	0dfa7fc3533697c4	1	1	512	-1	replay	none	0	none	-	-1	-	-	477	3.8115
