2835	10251	47	110.05	85	41	2280	12282	0x0000000000000000	3.04
2835	10251	46	59.12	46	5	2479	12282	0x0000000000000000	3.04
2835	10251	46	61.64	52	6	6463	12282	0x0000000000000000	3.27
2835	10251	46	60.03	46	4	6463	12282	0x0000000000000000	3.27
2835	10251	47	57.92	45	4	6469	12282	0x0000000000000000	3.27
2835	10251	49	121.96	86	43	6475	12282	0x0000000000000000	3.27
2835	10251	53	128.19	84	47	6483	12282	0x0000000000000000	3.27
2835	10251	53	129.99	83	44	6483	12282	0x0000000000000000	3.41
2835	10251	49	120.14	64	13	6487	12282	0x0000000000000000	3.41
2835	10251	51	126.48	82	40	6487	12282	0x0000000000000000	3.41
2835	10251	53	128.34	84	38	6487	12282	0x0000000000000000	3.41
2835	10251	51	131.33	86	49	6487	12282	0x0000000000000000	3.41
2835	10251	53	127.07	85	41	6502	12282	0x0000000000000000	3.70
2835	10251	54	118.19	74	29	6504	12282	0x0000000000000000	3.70
2835	10251	50	126.94	82	38	6494	12282	0x0000000000000000	3.70
2835	10251	50	128.01	83	40	6494	12282	0x0000000000000000	3.70
