2835	10251	47	70.75	45	5	2279	12282	0x0000000000000000	4.63
2835	10251	47	58.70	45	5	2294	12282	0x0000000000000000	4.63
2835	10251	46	59.01	45	5	2478	12282	0x0000000000000000	4.63
2835	10251	46	58.03	48	5	2478	12282	0x0000000000000000	4.74
2835	10251	46	57.97	44	4	2478	12282	0x0000000000000000	4.74
2835	10251	46	57.99	46	4	2500	12282	0x0000000000000000	4.74
2835	10251	46	58.30	47	4	2500	12282	0x0000000000000000	4.74
2835	10251	46	57.65	48	5	7305	12282	0x0000000000000000	4.44
2835	10251	46	57.80	46	5	7304	12282	0x0000000000000000	4.44
2835	10251	46	57.96	47	4	7304	12282	0x0000000000000000	4.44
2835	10251	45	57.90	48	5	7296	12282	0x0000000000000000	4.44
2835	10251	45	57.79	46	5	7296	12282	0x0000000000000000	4.44
2835	10251	45	57.95	44	4	7292	12282	0x0000000000000000	4.32
2835	10251	45	58.03	45	4	7292	12282	0x0000000000000000	4.32
2835	10251	45	58.31	46	4	7292	12282	0x0000000000000000	4.32
2835	10251	45	57.89	46	5	7292	12282	0x0000000000000000	4.32
2835	10251	45	57.79	46	5	7292	12282	0x0000000000000000	4.32
2835	10251	45	58.84	63	5	7292	12282	0x0000000000000000	4.22
2835	10251	45	59.09	48	4	7696	12282	0x0000000000000000	4.22
2835	10251	45	57.73	47	5	7696	12282	0x0000000000000000	4.22
2835	10251	45	61.09	46	7	8708	12282	0x0000000000000000	4.22
2835	10251	45	58.22	46	4	8722	12282	0x0000000000000000	4.22
2835	10251	49	85.61	83	47	8742	12282	0x0000000000000000	4.12
2835	10251	49	136.07	80	43	8732	12282	0x0000000000000000	4.12
2835	10251	51	133.07	85	52	8732	12282	0x0000000000000000	4.12
2835	10251	53	134.66	85	55	8732	12282	0x0000000000000000	4.12
2835	10251	53	139.08	83	51	8728	12282	0x0000000000000000	4.12
2835	10251	49	138.80	86	47	8728	12282	0x0000000000000000	3.95
2835	10251	49	136.75	84	49	8728	12282	0x0000000000000000	3.95
2835	10251	50	122.45	87	52	8732	12282	0x0000000000000000	3.95
2835	10251	52	135.71	82	46	8732	12282	0x0000000000000000	3.95
2835	10251	51	137.51	85	51	8732	12282	0x0000000000000000	3.95
2835	10251	51	139.12	85	49	8732	12282	0x0000000000000000	3.79
2835	10251	50	139.08	84	45	8746	12282	0x0000000000000000	3.79
2835	10251	52	137.61	88	55	8746	12282	0x0000000000000000	3.79
2835	10251	51	128.53	85	44	8738	12282	0x0000000000000000	3.79
2835	10251	50	138.06	84	46	8738	12282	0x0000000000000000	3.57
2835	10251	50	134.02	83	42	8738	12282	0x0000000000000000	3.57
2835	10251	52	139.16	84	50	8738	12282	0x0000000000000000	3.57
