2835	10251	48	80.71	46	4	2427	12282	0x0000000000000000	2.60
2835	10251	47	60.26	44	4	2432	12282	0x0000000000000000	2.71
2835	10251	47	60.42	47	5	2646	12282	0x0000000000000000	2.71
2850	10251	47	59.24	48	5	2646	12282	0x0000000000000000	2.71
2850	10251	47	59.05	45	5	2646	12282	0x0000000000000000	2.71
2850	10251	46	59.29	47	5	2646	12282	0x0000000000000000	2.71
2850	10251	46	59.38	45	5	2646	12282	0x0000000000000000	2.90
2850	10251	46	59.05	49	5	2646	12282	0x0000000000000000	2.90
2850	10251	46	59.29	45	4	2646	12282	0x0000000000000000	2.90
2850	10251	46	59.03	45	5	2646	12282	0x0000000000000000	2.90
2850	10251	46	58.49	47	5	2646	12282	0x0000000000000000	2.90
2850	10251	46	57.91	45	5	2646	12282	0x0000000000000000	3.06
2850	10251	46	58.85	46	5	2646	12282	0x0000000000000000	3.06
2850	10251	46	59.15	46	4	2646	12282	0x0000000000000000	3.06
2850	10251	46	59.30	45	5	2646	12282	0x0000000000000000	3.06
2850	10251	46	59.02	45	5	2646	12282	0x0000000000000000	3.06
2850	10251	45	58.91	45	5	2646	12282	0x0000000000000000	3.06
2850	10251	45	58.82	47	5	2646	12282	0x0000000000000000	3.06
2850	10251	45	56.76	47	5	2646	12282	0x0000000000000000	3.06
2850	10251	45	58.59	46	5	2646	12282	0x0000000000000000	3.06
2850	10251	45	59.07	45	5	2646	12282	0x0000000000000000	3.05
2850	10251	45	58.92	48	6	2646	12282	0x0000000000000000	3.05
2850	10251	45	58.79	44	5	2646	12282	0x0000000000000000	3.05
2850	10251	45	58.62	46	5	8004	12282	0x0000000000000000	3.05
2850	10251	45	58.67	47	5	8004	12282	0x0000000000000000	3.05
2850	10251	45	58.46	49	5	8004	12282	0x0000000000000000	4.17
2850	10251	45	58.88	48	5	8004	12282	0x0000000000000000	4.17
2850	10251	45	58.48	45	4	8004	12282	0x0000000000000000	4.17
2850	10251	45	58.87	44	4	8004	12282	0x0000000000000000	4.17
2850	10251	45	58.81	45	5	8004	12282	0x0000000000000000	4.17
2850	10251	45	58.87	43	4	8004	12282	0x0000000000000000	4.40
2850	10251	44	59.18	46	5	8004	12282	0x0000000000000000	4.40
2850	10251	44	58.84	47	5	8004	12282	0x0000000000000000	4.40
2850	10251	44	57.15	9	3	8004	12282	0x0000000000000000	4.40
2850	10251	44	54.85	4	3	8004	12282	0x0000000000000000	4.45
2850	10251	44	58.63	45	5	8004	12282	0x0000000000000000	4.45
2850	10251	44	58.64	44	5	8004	12282	0x0000000000000000	4.45
2850	10251	44	58.29	46	5	8004	12282	0x0000000000000000	4.45
2850	10251	44	57.96	4	3	8005	12282	0x0000000000000000	4.45
2850	10251	44	58.51	45	4	8005	12282	0x0000000000000000	4.41
2850	10251	44	57.93	47	5	8005	12282	0x0000000000000000	4.41
2850	10251	44	58.73	47	5	8005	12282	0x0000000000000000	4.41
2850	10251	44	58.80	50	6	8005	12282	0x0000000000000000	4.41
2850	10251	44	58.70	46	5	8005	12282	0x0000000000000000	4.41
2850	10251	44	58.52	45	5	8005	12282	0x0000000000000000	4.70
2850	10251	44	58.30	46	5	8005	12282	0x0000000000000000	4.70
2850	10251	44	58.88	45	5	8005	12282	0x0000000000000000	4.70
2850	10251	44	58.60	47	5	8010	12282	0x0000000000000000	4.70
2850	10251	44	58.61	46	5	8009	12282	0x0000000000000000	4.70
2850	10251	44	58.79	47	5	8009	12282	0x0000000000000000	4.64
2850	10251	44	58.69	46	5	8009	12282	0x0000000000000000	4.64
2820	10251	58	143.36	100	45	8605	12282	0x0000000000000004	4.64
2835	10251	53	192.32	100	100	8219	12282	0x0000000000000000	4.64
2835	10251	52	194.51	100	98	8219	12282	0x0000000000000000	4.67
2835	10251	53	195.34	100	99	8219	12282	0x0000000000000000	4.67
2835	10251	53	195.23	100	100	8219	12282	0x0000000000000000	4.67
2835	10251	53	196.49	100	100	8219	12282	0x0000000000000000	4.67
2850	10251	46	141.68	99	57	2677	12282	0x0000000000000000	4.67
2850	10251	45	59.26	45	5	2677	12282	0x0000000000000000	4.70
2850	10251	45	58.87	44	4	2677	12282	0x0000000000000000	4.70
2850	10251	45	58.68	45	5	2677	12282	0x0000000000000000	4.70
2850	10251	45	58.76	45	5	2677	12282	0x0000000000000000	4.70
2850	10251	45	58.65	42	4	2677	12282	0x0000000000000000	4.70
2850	10251	45	58.76	44	4	2677	12282	0x0000000000000000	4.72
