2850	10251	45	59.07	44	4	2429	12282	0x0000000000000000	4.72
2850	10251	44	59.13	46	5	2429	12282	0x0000000000000000	4.72
2850	10251	44	58.70	44	5	2429	12282	0x0000000000000000	4.72
2850	10251	44	58.70	46	5	2429	12282	0x0000000000000000	4.72
2850	10251	44	58.65	46	5	2429	12282	0x0000000000000000	4.72
2850	10251	44	58.88	46	5	2429	12282	0x0000000000000000	4.50
2850	10251	44	58.96	44	4	2429	12282	0x0000000000000000	4.50
2850	10251	44	58.69	45	5	2429	12282	0x0000000000000000	4.50
2850	10251	44	58.83	45	5	2428	12282	0x0000000000000000	4.50
2850	10251	44	58.83	46	5	2448	12282	0x0000000000000000	4.50
2850	10251	44	59.84	46	5	2647	12282	0x0000000000000000	4.30
2850	10251	44	58.85	49	5	2647	12282	0x0000000000000000	4.30
2850	10251	44	58.98	53	5	2647	12282	0x0000000000000000	4.30
2850	10251	44	58.76	48	5	2647	12282	0x0000000000000000	4.30
2850	10251	44	58.62	47	5	2647	12282	0x0000000000000000	4.30
2850	10251	44	58.60	46	5	2647	12282	0x0000000000000000	4.36
2850	10251	44	58.53	47	5	2647	12282	0x0000000000000000	4.36
2850	10251	44	58.62	49	5	2647	12282	0x0000000000000000	4.36
2850	10251	44	58.60	48	4	8005	12282	0x0000000000000000	4.36
2850	10251	44	58.31	52	5	8005	12282	0x0000000000000000	4.33
2850	10251	44	59.04	44	6	8005	12282	0x0000000000000000	4.33
2850	10251	44	58.85	53	5	8005	12282	0x0000000000000000	4.33
2850	10251	44	58.89	52	6	8005	12282	0x0000000000000000	4.33
2850	10251	44	58.86	52	5	8005	12282	0x0000000000000000	4.33
2835	10251	50	153.05	100	45	8219	12282	0x0000000000000000	4.30
2835	10251	52	189.74	100	97	8219	12282	0x0000000000000000	4.30
2835	10251	53	194.40	100	98	8219	12282	0x0000000000000000	4.30
2835	10251	53	194.94	100	100	8219	12282	0x0000000000000000	4.30
2835	10251	53	193.61	98	92	8219	12282	0x0000000000000000	4.30
2835	10251	53	195.03	100	97	8219	12282	0x0000000000000000	4.12
2835	10251	45	123.04	50	5	2677	12282	0x0000000000000000	4.12
