2835	10251	49	141.58	99	76	2427	12282	0x0000000000000000	2.80
2835	10251	47	61.29	49	5	2646	12282	0x0000000000000000	2.80
2835	10251	47	59.29	48	5	2646	12282	0x0000000000000000	2.65
2835	10251	47	59.33	49	6	2646	12282	0x0000000000000000	2.65
2835	10251	47	59.42	50	6	2646	12282	0x0000000000000000	2.65
2835	10251	47	59.80	53	5	5220	12282	0x0000000000000000	2.65
2835	10251	54	129.20	47	5	5434	12282	0x0000000000000000	2.65
2835	10251	54	189.66	100	91	5434	12282	0x0000000000000000	2.60
2835	10251	55	189.96	100	91	5434	12282	0x0000000000000000	2.60
2835	10251	55	190.57	100	91	5434	12282	0x0000000000000000	2.60
2835	10251	48	92.23	46	4	2656	12282	0x0000000000000000	2.60
