2835	10251	47	105.04	83	40	2509	12282	0x0000000000000000	2.32
2835	10251	46	59.80	46	5	3687	12282	0x0000000000000000	2.32
2835	10251	46	60.48	47	5	4874	12282	0x0000000000000000	2.32
2835	10251	52	112.27	84	39	4886	12282	0x0000000000000000	2.37
2835	10251	51	122.13	86	44	4886	12282	0x0000000000000000	2.37
2835	10251	48	117.27	68	25	4888	12282	0x0000000000000000	2.37
2835	10251	52	121.25	84	41	4888	12282	0x0000000000000000	2.37
2835	10251	50	120.56	84	41	4888	12282	0x0000000000000000	2.37
2835	10251	49	115.96	81	41	4892	12282	0x0000000000000000	2.50
2835	10251	51	122.27	86	44	4892	12282	0x0000000000000000	2.50
2835	10251	51	121.71	82	41	4892	12282	0x0000000000000000	2.50
