2835	10251	48	154.33	96	81	2280	12282	0x0000000000000000	2.99
2835	10251	47	60.97	54	6	5053	12282	0x0000000000000000	2.99
2835	10251	46	62.91	46	5	5477	12282	0x0000000000000000	2.99
2835	10251	54	171.89	99	89	5485	12282	0x0000000000000000	2.99
2835	10251	54	186.69	98	89	5485	12282	0x0000000000000000	2.99
2835	10251	54	169.47	99	89	5487	12282	0x0000000000000000	3.08
2835	10251	54	182.87	99	84	5487	12282	0x0000000000000000	3.08
2835	10251	54	161.85	88	52	5487	12282	0x0000000000000000	3.08
2835	10251	54	179.97	98	87	5487	12282	0x0000000000000000	3.08
2835	10251	55	181.72	98	88	5487	12282	0x0000000000000000	3.08
