monitor_start_utc=2026-09-20T21:42:43Z server_pid=4054022 sample_seconds=1 profile=default latency_watchdog_pid=0 kernel_hazard_watchdog_pid=4059274 guard_affinity=1 guard_nice=0
threshold_mem_available_kib=4194304 threshold_swapin_bytes_per_sample=67108864 swapin_headroom_mem_available_kib=6291456 report_temperature_millicelsius=90000
threshold_maximum_gpu_busy_percent=100 enforcement=terminate_on_sample_above_threshold
sample_utc=2026-09-20T21:42:43Z affinity=0-11 nice=0 rss_kib=264616 peak_rss_kib=2549720 mem_available_kib=10035848 swapin_bytes=57344 max_temp_millicelsius=78500 gpu_busy_percent=49 gtt_used_bytes=unavailable vram_used_bytes=8023703552 sclk=2625 mclk=10251
sample_utc=2026-09-20T21:42:44Z affinity=0-11 nice=0 rss_kib=309476 peak_rss_kib=2549720 mem_available_kib=9657784 swapin_bytes=218783744 max_temp_millicelsius=78750 gpu_busy_percent=100 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2820 mclk=10251
swapin_report_utc=2026-09-20T21:42:44Z swapin_bytes=218783744 threshold_bytes=67108864 mem_available_kib=9657784 headroom_kib=6291456 action=observe
sample_utc=2026-09-20T21:42:45Z affinity=0-11 nice=0 rss_kib=311460 peak_rss_kib=2549720 mem_available_kib=9644696 swapin_bytes=12509184 max_temp_millicelsius=78875 gpu_busy_percent=98 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:47Z affinity=0-11 nice=0 rss_kib=311604 peak_rss_kib=2549720 mem_available_kib=9641952 swapin_bytes=24281088 max_temp_millicelsius=79000 gpu_busy_percent=99 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:48Z affinity=0-11 nice=0 rss_kib=311764 peak_rss_kib=2549720 mem_available_kib=9643984 swapin_bytes=12369920 max_temp_millicelsius=79000 gpu_busy_percent=98 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:49Z affinity=0-11 nice=0 rss_kib=313248 peak_rss_kib=2549720 mem_available_kib=9623452 swapin_bytes=12701696 max_temp_millicelsius=79000 gpu_busy_percent=100 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2820 mclk=10251
sample_utc=2026-09-20T21:42:50Z affinity=0-11 nice=0 rss_kib=313276 peak_rss_kib=2549720 mem_available_kib=9616408 swapin_bytes=7495680 max_temp_millicelsius=78875 gpu_busy_percent=98 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:51Z affinity=0-11 nice=0 rss_kib=313332 peak_rss_kib=2549720 mem_available_kib=9596380 swapin_bytes=8892416 max_temp_millicelsius=78875 gpu_busy_percent=98 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:52Z affinity=0-11 nice=0 rss_kib=313412 peak_rss_kib=2549720 mem_available_kib=9542988 swapin_bytes=90574848 max_temp_millicelsius=79000 gpu_busy_percent=98 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:53Z affinity=0-11 nice=0 rss_kib=313496 peak_rss_kib=2549720 mem_available_kib=9515172 swapin_bytes=2580480 max_temp_millicelsius=78875 gpu_busy_percent=99 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:54Z affinity=0-11 nice=0 rss_kib=316000 peak_rss_kib=2549720 mem_available_kib=9515024 swapin_bytes=28856320 max_temp_millicelsius=78875 gpu_busy_percent=70 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
sample_utc=2026-09-20T21:42:55Z affinity=0-11 nice=0 rss_kib=316028 peak_rss_kib=2549720 mem_available_kib=9508092 swapin_bytes=6725632 max_temp_millicelsius=78875 gpu_busy_percent=99 gtt_used_bytes=unavailable vram_used_bytes=8032092160 sclk=2835 mclk=10251
