2835	10251	48	164.00	96	83	2283	12282	0x0000000000000000	4.65
2835	10251	47	59.71	47	4	2478	12282	0x0000000000000000	4.65
2835	10251	47	58.38	47	4	2479	12282	0x0000000000000000	4.52
2835	10251	46	58.92	49	4	2478	12282	0x0000000000000000	4.52
2835	10251	46	58.60	47	4	2478	12282	0x0000000000000000	4.52
2835	10251	46	58.09	49	4	2478	12282	0x0000000000000000	4.52
2835	10251	46	58.27	47	4	2478	12282	0x0000000000000000	4.52
2835	10251	46	58.94	48	4	2478	12282	0x0000000000000000	4.56
2835	10251	46	58.26	46	5	2478	12282	0x0000000000000000	4.56
2835	10251	46	58.35	47	4	2478	12282	0x0000000000000000	4.56
2835	10251	45	57.33	49	4	7292	12282	0x0000000000000000	4.56
2835	10251	45	58.57	53	5	7292	12282	0x0000000000000000	4.43
2835	10251	45	58.68	49	5	7292	12282	0x0000000000000000	4.43
2835	10251	45	58.48	49	5	7292	12282	0x0000000000000000	4.43
2835	10251	46	61.46	49	6	7718	12282	0x0000000000000000	4.43
2835	10251	45	58.39	47	5	7718	12282	0x0000000000000000	4.43
2835	10251	53	91.16	84	58	7730	12282	0x0000000000000000	4.16
2835	10251	54	188.34	99	93	7730	12282	0x0000000000000000	4.16
2835	10251	54	187.44	98	91	7730	12282	0x0000000000000000	4.16
2835	10251	55	190.37	99	95	7730	12282	0x0000000000000000	4.16
2835	10251	55	174.70	49	5	7732	12282	0x0000000000000000	4.16
2835	10251	55	193.59	99	94	7732	12282	0x0000000000000000	3.98
2835	10251	55	192.99	99	96	7747	12282	0x0000000000000000	3.98
2835	10251	55	191.76	99	95	7747	12282	0x0000000000000000	3.98
2835	10251	55	178.65	99	98	7736	12282	0x0000000000000000	3.98
2835	10251	55	193.79	99	98	7736	12282	0x0000000000000000	3.98
2835	10251	55	192.06	99	96	7736	12282	0x0000000000000000	4.63
2835	10251	55	192.05	99	98	7736	12282	0x0000000000000000	4.63
