1067	400	87000	4.82	351481856	679874560
1067	400	86000	4.82	1617321984	1101946880
1067	400	85000	4.82	1617321984	1101946880
1067	1100	83000	4.67	1643884544	1628971008
1067	1016	81000	4.67	1643937792	1631133696
1067	1066	80000	4.67	1643941888	1633001472
1067	985	78000	4.67	1643945984	1635262464
1067	914	77000	4.62	1643950080	1637228544
1067	1016	76000	4.62	1644007424	1639292928
1067	1016	75000	4.62	1644011520	1641357312
1067	1016	75000	4.62	1644015616	1643421696
1067	800	75000	4.62	1644015616	1643913216
1067	787	74000	4.65	1644015616	1643913216
1067	985	75000	4.65	1644015616	1643913216
1067	1033	75000	4.65	1644015616	1643913216
1067	985	75000	4.65	1644015616	1643913216
1067	1033	75000	4.65	1644015616	1643913216
1067	1066	75000	4.52	1644015616	1643913216
1067	1000	75000	4.52	1644015616	1643913216
1067	1033	75000	4.52	1644015616	1643913216
1067	971	75000	4.52	1644015616	1643913216
1067	775	74000	4.52	1644015616	1643913216
1067	800	74000	4.47	1644015616	1643913216
1067	787	74000	4.47	1644015616	1643913216
1067	1000	74000	4.47	1644015616	1643913216
1067	985	75000	4.47	1644015616	1643913216
1067	1016	75000	4.47	1644015616	1643913216
1067	971	75000	4.92	1644015616	1643913216
1067	850	75000	4.92	1644015616	1643913216
1067	985	75000	4.92	1644015616	1643913216
1067	1000	75000	4.92	1644015616	1643913216
1067	800	74000	4.92	1644015616	1643913216
1067	666	74000	5.16	1644015616	1643913216
1067	971	74000	5.16	1644015616	1643913216
1067	1000	75000	5.16	1644015616	1643913216
1067	1016	75000	5.16	1644015616	1643913216
1067	812	75000	5.16	1644015616	1643913216
1067	971	74000	4.99	1644015616	1643913216
1067	971	75000	4.99	1644015616	1643913216
1067	1016	75000	4.99	1644015616	1643913216
1067	928	75000	4.99	1644015616	1643913216
1067	775	74000	4.99	1644015616	1643913216
1067	787	74000	4.91	1644015616	1643913216
1067	825	74000	4.91	1705553920	1100496896
1067	857	74000	4.91	1705553920	1100496896
1067	857	74000	4.91	1705553920	1100496896
1067	857	74000	4.91	1705553920	1100496896
1067	837	74000	4.76	1705553920	1100496896
1067	812	74000	4.76	1705553920	1100496896
1067	857	74000	4.76	1705553920	1100496896
1067	857	74000	4.76	1705553920	1100496896
1067	825	74000	4.76	1705553920	1100496896
1067	850	74000	4.70	1705553920	1100496896
1067	812	74000	4.70	1705553920	1100496896
1067	750	74000	4.70	1705553920	1100496896
1067	857	74000	4.70	1705553920	1100496896
1067	850	74000	4.70	1705553920	1100496896
1067	857	74000	4.96	1705553920	1100496896
1067	850	74000	4.96	1705553920	1100496896
1067	837	74000	4.96	1705553920	1100496896
1067	837	74000	4.96	1705553920	1100496896
1067	825	74000	4.96	1705553920	1100496896
1067	857	74000	5.37	1705553920	1100496896
1067	800	74000	5.37	1705553920	1100496896
1067	857	74000	5.37	1705553920	1100496896
1067	850	74000	5.37	1705553920	1100496896
1067	800	74000	5.37	1705553920	1100496896
1067	837	74000	5.90	1705553920	1100496896
