graph_ordinal	t_begin_ns	key	key_ordinal	topology_digest	pointer_digest	n_nodes	n_tokens	n_outputs	n_kv	n_rs	enabled	compatible	properties_changed	change_reason	change_node	change_op	change_name	change_categories	warmup_before	warmup_after	action	executable	host_us	device_ms
0	1788562116235724653	0x7f7af08c93b0	1	7565fec99ff6ebb7	c196cc1514ebb831	1459	2	1	256	-1	1	1	1	first_compute	-1	-	-	-	0	0	direct	none	37385	51.5287
1	1788562116510436798	0x7f7af08c93b0	1	da7570afdbb81394	2431a8fa2ddc5a4e	1459	252	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	25859	123.9948
2	1788562116637538157	0x7f7af08c93b0	1	802ba1f19f5ea689	439a0fd9a059e2a3	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	9110	28.5870
3	1788562116668015361	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	4082	16.7850
4	1788562116685645034	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	3064	18.3685
5	1788562116704844632	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	499	15.8018
6	1788562116721470592	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	481	15.8029
7	1788562116738081033	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	9.8363
8	1788562116748705855	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	456	4.6944
9	1788562116754176618	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.6678
10	1788562116759623236	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	458	4.6832
11	1788562116765087096	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.1631
12	1788562116770027584	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.1656
13	1788562116775070685	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	484	4.1720
14	1788562116780061257	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.9323
15	1788562116784814494	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.9831
16	1788562116789585284	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.9658
17	1788562116794373917	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.9560
18	1788562116799129489	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.8570
19	1788562116803774022	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	457	3.8608
20	1788562116808419717	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	457	3.8324
21	1788562116813035065	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.8663
22	1788562116817685098	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	456	3.8417
23	1788562116822314042	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	458	3.7782
24	1788562116826877383	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7936
25	1788562116831449170	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	477	3.8223
26	1788562116836071932	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7663
27	1788562116841201264	0x7f7af08c93b0	1	94dc22ce3d23b91b	7c4559878961a07b	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2614	4.7512
28	1788562116846512799	0x7f7af08c93b0	1	d8f873be867a8271	ddb557abc1c1694b	1459	251	0	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	3051	17.1032
29	1788562116870968086	0x7f7af08c93b0	1	79cc5f245f480542	a107d5712f53f2bc	1459	2	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2458	4.6987
30	1788562116876226942	0x7f7af08c93b0	1	bcd06391008a2d68	c41dd1f2af32248f	1459	3	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2510	4.6275
31	1788562116882804591	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2463	4.6567
32	1788562116888539921	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2952	6.5777
33	1788562116896158603	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	4.1104
34	1788562116901302483	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	4.1125
35	1788562116906471380	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	4.1057
36	1788562116911617955	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	4.0823
37	1788562116916728822	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	4.0922
38	1788562116921842385	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.1389
39	1788562116927018295	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	4.0981
40	1788562116932137529	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0911
41	1788562116937253376	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.1332
42	1788562116942409489	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0410
43	1788562116947478869	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0100
44	1788562116952507613	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	4.0172
45	1788562116957547167	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	458	4.0229
46	1788562116962586941	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0370
47	1788562116967651462	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.9940
48	1788562116972666641	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0212
49	1788562116977703319	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0352
50	1788562116982758182	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0100
51	1788562116987787106	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	4.0324
52	1788562116992846357	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.0135
53	1788562116997885230	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	4.0151
54	1788562117002928742	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0280
55	1788562117007975760	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0145
56	1788562117013010084	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.0330
57	1788562117018075727	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	4.0112
58	1788562117023113718	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.9881
59	1788562117028128857	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0376
60	1788562117033192386	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0275
61	1788562117038242409	0x7f7af08c93b0	1	d702fd6fe588b6cb	a107d5712f53f2bc	1459	2	2	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	4.0139
62	1788562117043688506	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2208	4.1995
63	1788562117048679279	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	reinstantiate	2147	5.4311
64	1788562117054902844	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	489	3.7453
65	1788562117059465614	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7371
66	1788562117063996293	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7228
67	1788562117068503899	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	4.0252
68	1788562117073311148	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7108
69	1788562117077812853	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7435
70	1788562117082348301	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7509
71	1788562117086884030	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7070
72	1788562117091372320	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7373
73	1788562117095910203	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	471	3.7442
74	1788562117100449438	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7327
75	1788562117104976501	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7224
76	1788562117109490850	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	497	3.7593
77	1788562117114066614	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7065
78	1788562117118563881	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7413
79	1788562117123093639	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7252
80	1788562117127616594	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7052
81	1788562117132103401	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7380
82	1788562117136634301	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7426
83	1788562117141189787	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7073
84	1788562117145729513	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7394
85	1788562117150259962	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7322
86	1788562117154783057	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7027
87	1788562117159286185	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7604
88	1788562117163846139	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7197
89	1788562117168355950	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7161
90	1788562117172861031	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7468
91	1788562117177398744	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7225
92	1788562117181911870	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7344
93	1788562117186431118	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7419
94	1788562117190952130	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7360
95	1788562117195482990	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7299
96	1788562117199992499	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7683
97	1788562117204543367	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7037
98	1788562117209027208	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7374
99	1788562117213541788	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7429
100	1788562117218065223	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7009
101	1788562117222546130	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	458	3.7499
102	1788562117227074224	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7276
103	1788562117231576210	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7333
104	1788562117236093164	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7317
105	1788562117240611710	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7468
106	1788562117245137230	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7126
107	1788562117249627514	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7413
108	1788562117254145830	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7164
109	1788562117258645611	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7122
110	1788562117263138580	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7461
111	1788562117267668168	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7081
112	1788562117272161767	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	463	3.7415
113	1788562117276691756	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7470
114	1788562117281220281	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7116
115	1788562117285719932	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7249
116	1788562117290235503	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	462	3.7453
117	1788562117294762636	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7047
118	1788562117299244334	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7189
119	1788562117303750758	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	458	3.7368
120	1788562117308258995	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7082
121	1788562117312750882	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7597
122	1788562117317292442	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7257
123	1788562117321800529	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7181
124	1788562117326304007	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7357
125	1788562117330817314	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	459	3.7191
126	1788562117335315763	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7128
127	1788562117339812178	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	460	3.7441
128	1788562117344341956	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	466	3.7159
129	1788562117348855123	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	461	3.7098
130	1788562117353365484	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	540	3.8032
131	1788562117358001441	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7193
132	1788562117872550325	0x7f7af08c93b0	1	802ba1f19f5ea689	439a0fd9a059e2a3	1459	4	1	256	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	1	0	direct	none	2548	4.6158
133	1788562117878874880	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	1	structure	0	GET_ROWS	model.input_embed	shape,data	0	0	direct	none	2176	4.1719
134	1788562117883835375	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	0	1	capture	update	1651	4.8929
135	1788562117889531191	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	488	3.7349
136	1788562117894075806	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	470	3.7565
137	1788562117898628427	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	469	3.7053
138	1788562117903117568	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7581
139	1788562117907663887	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7358
140	1788562117912187133	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7085
141	1788562117916683348	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	464	3.7326
142	1788562117921198187	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	467	3.7268
143	1788562117925718207	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	465	3.7180
144	1788562117930226675	0x7f7af08c93b0	1	0dfa7fc3533697c4	f8f9550d75030dd3	1459	1	1	512	-1	1	1	0	none	-1	-	-	-	1	1	replay	none	468	3.7368
