utc	clocks_sm_mhz	clocks_mem_mhz	temperature_c	power_draw_w	utilization_gpu_percent	utilization_memory_percent	memory_used_mib	memory_total_mib	throttle_reasons_active	bar1_total_mib	bar1_used_mib	bar1_free_mib	mem_available_kib	mlocked_kib	unevictable_kib	page_tables_kib	sunreclaim_kib	load_average_1m
2026-09-05T02:08:03Z	2835	10501	45	54.09	0	3	1292	12282	0x0000000000000000	16384	1307	15077	22230168	828	173600	154716	1619272	3.82
2026-09-05T02:08:04Z	1500	5001	43	46.90	32	10	3011	12282	0x0000000000000001	16384	3026	13358	21627896	828	173600	156272	1621232	3.82
2026-09-05T02:08:05Z	735	5001	43	34.34	84	29	4351	12282	0x0000000000000001	16384	4372	12012	21478152	828	173600	156980	1621760	3.82
2026-09-05T02:08:06Z	2835	10251	45	75.77	93	86	4363	12282	0x0000000000000000	16384	4378	12006	21369040	828	173600	157592	1621760	3.59
2026-09-05T02:08:07Z	2835	10251	45	123.52	93	86	4369	12282	0x0000000000000000	16384	4384	12000	21310392	828	173600	157268	1621760	3.59
2026-09-05T02:08:08Z	2850	10251	46	124.33	6	6	4369	12282	0x0000000000000000	16384	4384	12000	21334172	828	173600	157388	1621760	3.59
2026-09-05T02:08:09Z	2835	10251	48	124.32	81	76	4369	12282	0x0000000000000000	16384	4384	12000	21306088	828	173600	158424	1621760	3.59
2026-09-05T02:08:10Z	2835	10251	48	124.08	93	86	4369	12282	0x0000000000000000	16384	4384	12000	21299848	828	173600	157196	1621760	3.59
2026-09-05T02:08:11Z	2835	10251	54	124.28	92	84	4369	12282	0x0000000000000000	16384	4384	12000	21286688	828	173600	157200	1621760	3.46
2026-09-05T02:08:12Z	2835	10251	54	124.41	93	86	4369	12282	0x0000000000000000	16384	4384	12000	21288104	828	173600	157128	1621756	3.46
2026-09-05T02:08:14Z	2835	10251	54	123.94	93	86	4369	12282	0x0000000000000000	16384	4384	12000	21265148	828	173600	157516	1621756	3.46
2026-09-05T02:08:15Z	2835	10251	54	124.07	36	33	4369	12282	0x0000000000000000	16384	4384	12000	21235696	828	173600	157288	1621756	3.46
2026-09-05T02:08:16Z	2850	10251	54	123.95	0	3	4369	12282	0x0000000000000000	16384	4384	12000	21264096	828	173600	157272	1621756	3.46
2026-09-05T02:08:17Z	2850	10501	45	125.01	0	3	2699	12282	0x0000000000000000	16384	2714	13670	22100356	828	173600	157196	1620396	3.35
2026-09-05T02:08:18Z	2850	10251	57	56.76	0	3	4519	12282	0x0000000000000000	16384	4534	11850	21367740	828	173600	157460	1621916	3.35
2026-09-05T02:08:19Z	1860	5001	55	61.95	29	27	4525	12282	0x0000000000000001	16384	4540	11844	21284608	828	173600	157344	1621916	3.35
2026-09-05T02:08:20Z	2835	10251	46	154.80	0	3	4537	12282	0x0000000000000000	16384	4552	11832	21088224	828	173600	157764	1621916	3.35
2026-09-05T02:08:21Z	2835	10251	45	140.04	86	76	4537	12282	0x0000000000000000	16384	4552	11832	21068748	828	173600	157524	1621916	3.35
2026-09-05T02:08:22Z	2850	10251	46	155.36	14	11	4537	12282	0x0000000000000000	16384	4552	11832	21069188	828	173600	157780	1621916	3.32
2026-09-05T02:08:23Z	2835	10251	56	138.30	87	76	4537	12282	0x0000000000000000	16384	4552	11832	21085036	828	173600	157692	1621916	3.32
2026-09-05T02:08:24Z	2835	10251	56	131.93	87	76	4537	12282	0x0000000000000000	16384	4552	11832	21110228	828	173600	157536	1621916	3.32
2026-09-05T02:08:25Z	2835	10251	56	131.61	35	26	4537	12282	0x0000000000000000	16384	4552	11832	21119732	828	173600	157644	1621916	3.32
2026-09-05T02:08:26Z	2835	10251	49	155.17	0	3	4537	12282	0x0000000000000000	16384	4552	11832	21099808	828	173600	157380	1621980	3.32
2026-09-05T02:08:27Z	2835	10251	46	155.93	19	14	4537	12282	0x0000000000000000	16384	4552	11832	21091348	828	173600	157476	1621916	3.29
2026-09-05T02:08:28Z	2835	10251	48	135.66	86	76	4537	12282	0x0000000000000000	16384	4552	11832	21075448	828	173600	157524	1621916	3.29
2026-09-05T02:08:29Z	2835	10251	57	131.98	86	76	4537	12282	0x0000000000000000	16384	4552	11832	21112780	828	173600	157884	1621916	3.29
2026-09-05T02:08:30Z	2835	10251	55	132.16	18	12	4537	12282	0x0000000000000000	16384	4552	11832	21101268	828	173600	157680	1621916	3.29
