utc	clocks_sm_mhz	clocks_mem_mhz	temperature_c	power_draw_w	utilization_gpu_percent	utilization_memory_percent	memory_used_mib	memory_total_mib	throttle_reasons_active	bar1_total_mib	bar1_used_mib	bar1_free_mib	mem_available_kib	mlocked_kib	unevictable_kib	page_tables_kib	sunreclaim_kib	load_average_1m
2026-09-05T04:42:42Z	2835	10251	45	56.05	0	3	3026	12282	0x0000000000000000	16384	3042	13342	18390552	828	173600	199832	1678968	7.80
2026-09-05T04:42:43Z	1470	5001	45	47.20	25	15	4635	12282	0x0000000000000001	16384	4651	11733	17790752	828	173600	200416	1680312	7.98
2026-09-05T04:42:44Z	1695	5001	55	40.07	4	6	4641	12282	0x0000000000000001	16384	4657	11727	17688452	828	173600	201416	1680292	7.98
2026-09-05T04:42:45Z	2835	10251	45	170.48	50	23	4647	12282	0x0000000000000000	16384	4669	11715	17690528	828	173600	200036	1680356	7.98
2026-09-05T04:42:47Z	2835	10251	46	136.95	84	72	4653	12282	0x0000000000000000	16384	4669	11715	17566896	828	173600	200628	1680356	7.98
2026-09-05T04:42:48Z	2835	10251	49	153.42	80	68	4645	12282	0x0000000000000000	16384	4661	11723	17645348	828	173600	201084	1680208	7.98
2026-09-05T04:42:49Z	2835	10251	56	123.66	82	67	4645	12282	0x0000000000000000	16384	4661	11723	17755652	828	173600	199976	1680128	8.30
2026-09-05T04:42:50Z	2835	10251	55	116.83	11	4	4645	12282	0x0000000000000000	16384	4661	11723	17695288	828	173600	198136	1680072	8.30
2026-09-05T04:42:51Z	2835	10251	46	155.93	3	3	4645	12282	0x0000000000000000	16384	4661	11723	17783872	828	173600	197460	1680072	8.30
2026-09-05T04:42:52Z	2835	10251	47	148.25	87	69	4645	12282	0x0000000000000000	16384	4661	11723	17546604	828	173600	198448	1680128	8.30
2026-09-05T04:42:53Z	2835	10251	50	125.05	88	72	4621	12282	0x0000000000000000	16384	4636	11748	17457404	828	173600	193964	1680056	8.30
2026-09-05T04:42:54Z	2835	10251	57	132.51	87	73	4621	12282	0x0000000000000000	16384	4636	11748	17944512	828	173600	192960	1679976	8.36
2026-09-05T04:42:55Z	2835	10251	56	112.74	88	71	4621	12282	0x0000000000000000	16384	4636	11748	18047956	828	173600	192940	1679976	8.36
2026-09-05T04:42:56Z	2835	10251	55	146.81	7	4	4621	12282	0x0000000000000000	16384	4636	11748	17908492	828	173600	192612	1679964	8.36
2026-09-05T04:42:57Z	2835	10251	47	154.87	28	8	3231	12282	0x0000000000000000	16384	3246	13138	17913664	828	173600	192352	1679756	8.36
2026-09-05T04:42:58Z	2835	10251	46	55.42	3	3	1388	12282	0x0000000000000000	16384	1403	14981	18858812	828	173600	189232	1677236	8.49
