start_ns	end_ns	kind	bytes	src_kind	dst_kind	stream	api	kernel_before	kernel_after	embedding_sized	row_multiple
231523260	231534460	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
232865732	232876964	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
234200717	234212173	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
235596758	235608086	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
237009886	237021215	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
238349287	238360711	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
239838000	239849232	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
241172153	241183769	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
242575362	242586530	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
243815433	243826921	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
245098513	245109681	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
412864786	412869906	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
412888466	412893458	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
412907890	412912402	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
412933298	412937970	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
412954258	412958738	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
412974610	412979090	Device-to-Host	88672	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
417716528	417754192	Host-to-Device	946176	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
419298074	419299930	Device-to-Device	946176	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
422614991	422616335	Device-to-Device	315392	Device	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
430518497	430555905	Host-to-Device	946176	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
436640903	436642279	Device-to-Device	315392	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
449466968	449478776	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
452199209	452210441	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
455003451	455014811	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
456283299	456294563	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
457494539	457506027	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
458912916	458924084	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
460130043	460141211	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
461365411	461376675	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
610156268	610161292	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610180588	610185676	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610200108	610204844	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610218412	610223340	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610237196	610242188	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
610255436	610260428	Device-to-Host	101728	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
614738121	614782217	Host-to-Device	1081344	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_q_stream_k_fixup	im2col_kernel	no	yes
614892266	614893834	Device-to-Device	1081344	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
618226463	618227839	Device-to-Device	360448	Device	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
624479078	624516486	Host-to-Device	946176	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
624615879	624617767	Device-to-Device	946176	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
627287928	627289272	Device-to-Device	315392	Device	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
635629068	635640460	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
637802234	637813722	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
640099784	640110984	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
641308944	641320112	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
642543064	642554328	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
643784160	643795488	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
644989895	645001095	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
646261231	646272495	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
647465271	647476919	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
648684030	648695262	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
649920006	649931334	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
651133454	651144878	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
652505622	652516822	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
653766558	653777758	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
654983718	654994886	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
656207406	656218574	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
657453622	657465046	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
658644221	658655485	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
659916357	659927589	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
661119501	661130669	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
662313556	662324756	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
663541340	663552540	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
664743363	664754468	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
665934123	665945291	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
667204211	667215379	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
668404347	668415579	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
669603458	669614594	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
670898826	670910058	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
672092818	672104082	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
673351194	673362426	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
674551457	674562721	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
675748521	675759689	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
676946608	676957936	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
678149624	678160792	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
679347583	679358783	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
680660680	680673992	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
681883343	681894703	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
683100887	683112119	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
684316191	684327519	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
685518566	685529766	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
686903855	686915119	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
688110327	688122007	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
689314558	689325726	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
690502406	690513606	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
691729165	691740301	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
692931029	692942229	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
694197021	694208189	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
695404325	695415813	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
843628394	843634922	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843656362	843663146	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843681098	843687082	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843702858	843709098	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843724906	843731050	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843746826	843753067	Device-to-Host	134368	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843768587	843772171	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843784235	843788075	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843799819	843803371	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843814923	843818667	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843830251	843834443	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
843845771	843849643	Device-to-Host	71136	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
848583017	848733258	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
848903435	848906635	Device-to-Device	3145728	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
854634895	854636687	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
855200723	855214483	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	no	yes
862532001	862687010	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
870680596	870682484	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
871257240	871276568	Host-to-Device	393216	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
878117123	878263332	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
884027464	884029224	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
884598284	884624844	Host-to-Device	524288	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
891539383	891686040	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
897416732	897418588	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
897972672	898004192	Host-to-Device	655360	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
905251694	905397103	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
913390177	913392065	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
914051557	914089381	Host-to-Device	786432	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
921139058	921284275	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
927253656	927255480	Device-to-Device	1048576	Device	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
927819516	927863164	Host-to-Device	917504	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
934724967	934859656	Host-to-Device	2875392	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
935042729	935045673	Device-to-Device	2875392	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
940502060	940504204	Device-to-Device	958464	Device	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
941074479	941110991	Host-to-Device	838656	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	no	no
945802157	945806925	Host-to-Device	77824	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_q_stream_k_fixup	k_get_rows_kq	no	yes
950549643	950561227	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
952551799	952563064	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
954936711	954948167	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
956212623	956223855	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
957459542	957470806	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
958898591	958909984	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
960187304	960198536	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
961430959	961442351	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
962691511	962702711	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
963930239	963941535	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
965272424	965283624	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
966519247	966530448	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
967755223	967766519	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
969000415	969011583	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
970249703	970260871	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
971561583	971573039	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
972800503	972811735	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
974036319	974047551	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
975272455	975283559	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
976540175	976551823	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
977768662	977780182	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
979092895	979104127	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
980329830	980341030	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
981574190	981585582	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
982815286	982826486	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
984076542	984087742	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
985426502	985437735	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
986657358	986668750	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
987897430	987908950	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
989132382	989143646	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
