2835	10251	47	111.48	74	11	2280	12282	0x0000000000000000	2.50
2835	10251	46	59.25	46	4	3684	12282	0x0000000000000000	2.50
2835	10251	46	60.88	47	5	4873	12282	0x0000000000000000	2.62
2835	10251	49	110.60	89	51	4885	12282	0x0000000000000000	2.62
2835	10251	50	118.78	85	46	4887	12282	0x0000000000000000	2.62
2835	10251	50	115.52	89	50	4887	12282	0x0000000000000000	2.62
2835	10251	50	121.89	86	42	4887	12282	0x0000000000000000	2.62
2835	10251	50	119.85	85	45	4887	12282	0x0000000000000000	2.73
2835	10251	50	113.77	86	41	4891	12282	0x0000000000000000	2.73
2835	10251	50	118.95	89	51	4893	12282	0x0000000000000000	2.73
2835	10251	51	123.57	89	50	4892	12282	0x0000000000000000	2.73
