2835	10251	49	166.75	97	80	2546	12282	0x0000000000000000	2.22
2835	10251	47	59.54	43	4	3951	12282	0x0000000000000000	2.37
2835	10251	47	60.33	75	6	5123	12282	0x0000000000000000	2.37
2835	10251	50	109.07	81	39	5115	12282	0x0000000000000000	2.37
2835	10251	51	116.87	82	39	5115	12282	0x0000000000000000	2.37
2835	10251	49	113.09	53	10	5117	12282	0x0000000000000000	2.26
2835	10251	50	111.77	82	33	5117	12282	0x0000000000000000	2.26
2835	10251	50	113.99	84	39	5117	12282	0x0000000000000000	2.26
2835	10251	50	115.13	81	35	5117	12282	0x0000000000000000	2.26
2835	10251	50	110.66	81	36	5121	12282	0x0000000000000000	2.26
2835	10251	51	113.03	79	35	5121	12282	0x0000000000000000	2.32
2835	10251	51	111.56	83	40	5121	12282	0x0000000000000000	2.32
